Block,BlockGroup,Tract
60750163001004.00,60750163001,6075016300
60750163001005.00,60750163001,6075016300
60750163001006.00,60750163001,6075016300
60750163001007.00,60750163001,6075016300
60750163001008.00,60750163001,6075016300
60750163002000.00,60750163002,6075016300
60750163002001.00,60750163002,6075016300
60750163002002.00,60750163002,6075016300
60750163002003.00,60750163002,6075016300
60750163002004.00,60750163002,6075016300
60750163002005.00,60750163002,6075016300
60750163002006.00,60750163002,6075016300
60750163002007.00,60750163002,6075016300
60750163003000.00,60750163003,6075016300
60750163003001.00,60750163003,6075016300
60750163003002.00,60750163003,6075016300
60750163003003.00,60750163003,6075016300
60750163003004.00,60750163003,6075016300
60750163003005.00,60750163003,6075016300
60750163003006.00,60750163003,6075016300
60750163003007.00,60750163003,6075016300
60750164001000.00,60750164001,6075016400
60750164001001.00,60750164001,6075016400
60750164001002.00,60750164001,6075016400
60750164001003.00,60750164001,6075016400
60750164001004.00,60750164001,6075016400
60750164001005.00,60750164001,6075016400
60750164001006.00,60750164001,6075016400
60750164001007.00,60750164001,6075016400
60750164001008.00,60750164001,6075016400
60750164001009.00,60750164001,6075016400
60750164001010.00,60750164001,6075016400
60750164001011.00,60750164001,6075016400
60750164001012.00,60750164001,6075016400
60750164002000.00,60750164002,6075016400
60750164002001.00,60750164002,6075016400
60750164002002.00,60750164002,6075016400
60750164002003.00,60750164002,6075016400
60750164002004.00,60750164002,6075016400
60750164002005.00,60750164002,6075016400
60750164002006.00,60750164002,6075016400
60750164002007.00,60750164002,6075016400
60750165001000.00,60750165001,6075016500
60750165001001.00,60750165001,6075016500
60750165001002.00,60750165001,6075016500
60750165001003.00,60750165001,6075016500
60750165001004.00,60750165001,6075016500
60750165001005.00,60750165001,6075016500
60750165002000.00,60750165002,6075016500
60750165002001.00,60750165002,6075016500
60750165002002.00,60750165002,6075016500
60750165002003.00,60750165002,6075016500
60750165002004.00,60750165002,6075016500
60750165002005.00,60750165002,6075016500
60750165003000.00,60750165003,6075016500
60750165003001.00,60750165003,6075016500
60750165003002.00,60750165003,6075016500
60750165003003.00,60750165003,6075016500
60750165003004.00,60750165003,6075016500
60750165003005.00,60750165003,6075016500
60750165004000.00,60750165004,6075016500
60750165004001.00,60750165004,6075016500
60750165004002.00,60750165004,6075016500
60750165004003.00,60750165004,6075016500
60750165004004.00,60750165004,6075016500
60750166001000.00,60750166001,6075016600
60750166001001.00,60750166001,6075016600
60750166001002.00,60750166001,6075016600
60750166001003.00,60750166001,6075016600
60750166001004.00,60750166001,6075016600
60750166001005.00,60750166001,6075016600
60750166002000.00,60750166002,6075016600
60750166002001.00,60750166002,6075016600
60750166002002.00,60750166002,6075016600
60750166002003.00,60750166002,6075016600
60750166002004.00,60750166002,6075016600
60750166002005.00,60750166002,6075016600
60750166003000.00,60750166003,6075016600
60750166003001.00,60750166003,6075016600
60750166003002.00,60750166003,6075016600
60750166003003.00,60750166003,6075016600
60750166003004.00,60750166003,6075016600
60750166003005.00,60750166003,6075016600
60750166004000.00,60750166004,6075016600
60750166004001.00,60750166004,6075016600
60750166004002.00,60750166004,6075016600
60750166004003.00,60750166004,6075016600
60750166004004.00,60750166004,6075016600
60750166004005.00,60750166004,6075016600
60750167001000.00,60750167001,6075016700
60750167001001.00,60750167001,6075016700
60750167001002.00,60750167001,6075016700
60750167001003.00,60750167001,6075016700
60750167001004.00,60750167001,6075016700
60750167001005.00,60750167001,6075016700
60750167002000.00,60750167002,6075016700
60750167002001.00,60750167002,6075016700
60750167002002.00,60750167002,6075016700
60750167002003.00,60750167002,6075016700
60750167002004.00,60750167002,6075016700
60750167002005.00,60750167002,6075016700
60750167003000.00,60750167003,6075016700
60750167003001.00,60750167003,6075016700
60750167003002.00,60750167003,6075016700
60750167003003.00,60750167003,6075016700
60750167003004.00,60750167003,6075016700
60750167003005.00,60750167003,6075016700
60750167003006.00,60750167003,6075016700
60750167004000.00,60750167004,6075016700
60750167004001.00,60750167004,6075016700
60750167004002.00,60750167004,6075016700
60750167004003.00,60750167004,6075016700
60750167004004.00,60750167004,6075016700
60750167004005.00,60750167004,6075016700
60750167004006.00,60750167004,6075016700
60750167004007.00,60750167004,6075016700
60750168011000.00,60750168011,6075016801
60750168011001.00,60750168011,6075016801
60750168011002.00,60750168011,6075016801
60750168011003.00,60750168011,6075016801
60750168011004.00,60750168011,6075016801
60750168011005.00,60750168011,6075016801
60750168012000.00,60750168012,6075016801
60750168012001.00,60750168012,6075016801
60750168012002.00,60750168012,6075016801
60750168012003.00,60750168012,6075016801
60750168012004.00,60750168012,6075016801
60750168012005.00,60750168012,6075016801
60750168012006.00,60750168012,6075016801
60750168013000.00,60750168013,6075016801
60750168013001.00,60750168013,6075016801
60750168013002.00,60750168013,6075016801
60750168013003.00,60750168013,6075016801
60750168013004.00,60750168013,6075016801
60750168013005.00,60750168013,6075016801
60750168021000.00,60750168021,6075016802
60750168021001.00,60750168021,6075016802
60750168021002.00,60750168021,6075016802
60750168021003.00,60750168021,6075016802
60750168021004.00,60750168021,6075016802
60750168021005.00,60750168021,6075016802
60750168021006.00,60750168021,6075016802
60750168021007.00,60750168021,6075016802
60750168021008.00,60750168021,6075016802
60750168021009.00,60750168021,6075016802
60750168021010.00,60750168021,6075016802
60750168021011.00,60750168021,6075016802
60750168021012.00,60750168021,6075016802
60750168021013.00,60750168021,6075016802
60750168021014.00,60750168021,6075016802
60750168021015.00,60750168021,6075016802
60750168021016.00,60750168021,6075016802
60750168022000.00,60750168022,6075016802
60750168022001.00,60750168022,6075016802
60750168022002.00,60750168022,6075016802
60750168022003.00,60750168022,6075016802
60750168022004.00,60750168022,6075016802
60750168022005.00,60750168022,6075016802
60750168022006.00,60750168022,6075016802
60750168023000.00,60750168023,6075016802
60750168023001.00,60750168023,6075016802
60750168023002.00,60750168023,6075016802
60750168023003.00,60750168023,6075016802
60750168023004.00,60750168023,6075016802
60750169001000.00,60750169001,6075016900
60750169001001.00,60750169001,6075016900
60750169001002.00,60750169001,6075016900
60750169001003.00,60750169001,6075016900
60750169001004.00,60750169001,6075016900
60750169001005.00,60750169001,6075016900
60750169001006.00,60750169001,6075016900
60750169001007.00,60750169001,6075016900
60750169001008.00,60750169001,6075016900
60750169002000.00,60750169002,6075016900
60750169002001.00,60750169002,6075016900
60750169002002.00,60750169002,6075016900
60750169002003.00,60750169002,6075016900
60750169002004.00,60750169002,6075016900
60750169002005.00,60750169002,6075016900
60750169002006.00,60750169002,6075016900
60750170001000.00,60750170001,6075017000
60750170001001.00,60750170001,6075017000
60750170001002.00,60750170001,6075017000
60750170001003.00,60750170001,6075017000
60750170001004.00,60750170001,6075017000
60750170001005.00,60750170001,6075017000
60750170001006.00,60750170001,6075017000
60750170001007.00,60750170001,6075017000
60750170002000.00,60750170002,6075017000
60750170002001.00,60750170002,6075017000
60750170002002.00,60750170002,6075017000
60750170002003.00,60750170002,6075017000
60750170002004.00,60750170002,6075017000
60750170002005.00,60750170002,6075017000
60750170002006.00,60750170002,6075017000
60750170002007.00,60750170002,6075017000
60750170002008.00,60750170002,6075017000
60750170002009.00,60750170002,6075017000
60750170002010.00,60750170002,6075017000
60750170003000.00,60750170003,6075017000
60750170003001.00,60750170003,6075017000
60750170003002.00,60750170003,6075017000
60750170003003.00,60750170003,6075017000
60750170003004.00,60750170003,6075017000
60750170003005.00,60750170003,6075017000
60750170003006.00,60750170003,6075017000
60750170003007.00,60750170003,6075017000
60750171011000.00,60750171011,6075017101
60750171011001.00,60750171011,6075017101
60750171011002.00,60750171011,6075017101
60750171011003.00,60750171011,6075017101
60750171011004.00,60750171011,6075017101
60750171011005.00,60750171011,6075017101
60750171012000.00,60750171012,6075017101
60750171012001.00,60750171012,6075017101
60750171012002.00,60750171012,6075017101
60750171012003.00,60750171012,6075017101
60750171012004.00,60750171012,6075017101
60750171012005.00,60750171012,6075017101
60750171012006.00,60750171012,6075017101
60750171012007.00,60750171012,6075017101
60750171013000.00,60750171013,6075017101
60750171013001.00,60750171013,6075017101
60750171013002.00,60750171013,6075017101
60750171013003.00,60750171013,6075017101
60750171013004.00,60750171013,6075017101
60750171013005.00,60750171013,6075017101
60750171021000.00,60750171021,6075017102
60750171021001.00,60750171021,6075017102
60750171021002.00,60750171021,6075017102
60750171021003.00,60750171021,6075017102
60750171021004.00,60750171021,6075017102
60750171021005.00,60750171021,6075017102
60750171021006.00,60750171021,6075017102
60750171022000.00,60750171022,6075017102
60750171022001.00,60750171022,6075017102
60750171022002.00,60750171022,6075017102
60750171022003.00,60750171022,6075017102
60750171022004.00,60750171022,6075017102
60750171022005.00,60750171022,6075017102
60750171022006.00,60750171022,6075017102
60750171023000.00,60750171023,6075017102
60750171023001.00,60750171023,6075017102
60750171023002.00,60750171023,6075017102
60750171023003.00,60750171023,6075017102
60750171023004.00,60750171023,6075017102
60750171023005.00,60750171023,6075017102
60750171023006.00,60750171023,6075017102
60750176011000.00,60750176011,6075017601
60750176011001.00,60750176011,6075017601
60750176011002.00,60750176011,6075017601
60750176011003.00,60750176011,6075017601
60750176011004.00,60750176011,6075017601
60750176011005.00,60750176011,6075017601
60750176011006.00,60750176011,6075017601
60750176011007.00,60750176011,6075017601
60750176011008.00,60750176011,6075017601
60750176011009.00,60750176011,6075017601
60750176011010.00,60750176011,6075017601
60750176012000.00,60750176012,6075017601
60750176012001.00,60750176012,6075017601
60750176012002.00,60750176012,6075017601
60750176012003.00,60750176012,6075017601
60750176012004.00,60750176012,6075017601
60750176012005.00,60750176012,6075017601
60750176012006.00,60750176012,6075017601
60750176012007.00,60750176012,6075017601
60750176013000.00,60750176013,6075017601
60750176013001.00,60750176013,6075017601
60750176013002.00,60750176013,6075017601
60750176013003.00,60750176013,6075017601
60750176013004.00,60750176013,6075017601
60750176013005.00,60750176013,6075017601
60750176013006.00,60750176013,6075017601
60750176013007.00,60750176013,6075017601
60750176013008.00,60750176013,6075017601
60750176013009.00,60750176013,6075017601
60750176013010.00,60750176013,6075017601
60750176014000.00,60750176014,6075017601
60750176014001.00,60750176014,6075017601
60750176014002.00,60750176014,6075017601
60750176014003.00,60750176014,6075017601
60750176014004.00,60750176014,6075017601
60750176014005.00,60750176014,6075017601
60750176014006.00,60750176014,6075017601
60750176014007.00,60750176014,6075017601
60750176014008.00,60750176014,6075017601
60750176014009.00,60750176014,6075017601
60750176014010.00,60750176014,6075017601
60750176014011.00,60750176014,6075017601
60750176015000.00,60750176015,6075017601
60750176015001.00,60750176015,6075017601
60750176015002.00,60750176015,6075017601
60750176015003.00,60750176015,6075017601
60750176015004.00,60750176015,6075017601
60750176015005.00,60750176015,6075017601
60750176015006.00,60750176015,6075017601
60750176015007.00,60750176015,6075017601
60750176015008.00,60750176015,6075017601
60750176015009.00,60750176015,6075017601
60750176015010.00,60750176015,6075017601
60750177001000.00,60750177001,6075017700
60750177001001.00,60750177001,6075017700
60750177001002.00,60750177001,6075017700
60750177001003.00,60750177001,6075017700
60750177001004.00,60750177001,6075017700
60750177001005.00,60750177001,6075017700
60750177001006.00,60750177001,6075017700
60750177001007.00,60750177001,6075017700
60750177001008.00,60750177001,6075017700
60750177001009.00,60750177001,6075017700
60750177001010.00,60750177001,6075017700
60750177001011.00,60750177001,6075017700
60750177001012.00,60750177001,6075017700
60750177001013.00,60750177001,6075017700
60750177001014.00,60750177001,6075017700
60750177001015.00,60750177001,6075017700
60750177001016.00,60750177001,6075017700
60750177001017.00,60750177001,6075017700
60750177001018.00,60750177001,6075017700
60750177001019.00,60750177001,6075017700
60750177001020.00,60750177001,6075017700
60750177001021.00,60750177001,6075017700
60750177001022.00,60750177001,6075017700
60750177001023.00,60750177001,6075017700
60750177001024.00,60750177001,6075017700
60750177001025.00,60750177001,6075017700
60750177001026.00,60750177001,6075017700
60750177001027.00,60750177001,6075017700
60750177001028.00,60750177001,6075017700
60750177001029.00,60750177001,6075017700
60750177001030.00,60750177001,6075017700
60750177001031.00,60750177001,6075017700
60750177001032.00,60750177001,6075017700
60750177001033.00,60750177001,6075017700
60750177001034.00,60750177001,6075017700
60750177001035.00,60750177001,6075017700
60750177001036.00,60750177001,6075017700
60750177001037.00,60750177001,6075017700
60750177001038.00,60750177001,6075017700
60750177001039.00,60750177001,6075017700
60750177001040.00,60750177001,6075017700
60750177001041.00,60750177001,6075017700
60750177001042.00,60750177001,6075017700
60750177001043.00,60750177001,6075017700
60750177001044.00,60750177001,6075017700
60750177001045.00,60750177001,6075017700
60750177001046.00,60750177001,6075017700
60750177001047.00,60750177001,6075017700
60750177001048.00,60750177001,6075017700
60750177001049.00,60750177001,6075017700
60750177001050.00,60750177001,6075017700
60750177001051.00,60750177001,6075017700
60750177001052.00,60750177001,6075017700
60750177001053.00,60750177001,6075017700
60750177001054.00,60750177001,6075017700
60750177001055.00,60750177001,6075017700
60750177001056.00,60750177001,6075017700
60750177001057.00,60750177001,6075017700
60750177001058.00,60750177001,6075017700
60750177001059.00,60750177001,6075017700
60750177001060.00,60750177001,6075017700
60750177001061.00,60750177001,6075017700
60750177002000.00,60750177002,6075017700
60750177002001.00,60750177002,6075017700
60750177002002.00,60750177002,6075017700
60750177002003.00,60750177002,6075017700
60750177002004.00,60750177002,6075017700
60750177002005.00,60750177002,6075017700
60750177002006.00,60750177002,6075017700
60750177002007.00,60750177002,6075017700
60750177002008.00,60750177002,6075017700
60750177002009.00,60750177002,6075017700
60750177002010.00,60750177002,6075017700
60750177002011.00,60750177002,6075017700
60750177002012.00,60750177002,6075017700
60750177002013.00,60750177002,6075017700
60750177002014.00,60750177002,6075017700
60750177002015.00,60750177002,6075017700
60750177002016.00,60750177002,6075017700
60750177002017.00,60750177002,6075017700
60750177002018.00,60750177002,6075017700
60750177002019.00,60750177002,6075017700
60750177002020.00,60750177002,6075017700
60750177002021.00,60750177002,6075017700
60750177002022.00,60750177002,6075017700
60750177002023.00,60750177002,6075017700
60750177002024.00,60750177002,6075017700
60750177002025.00,60750177002,6075017700
60750177002026.00,60750177002,6075017700
60750177002027.00,60750177002,6075017700
60750177002028.00,60750177002,6075017700
60750177002029.00,60750177002,6075017700
60750177002030.00,60750177002,6075017700
60750177002031.00,60750177002,6075017700
60750177002032.00,60750177002,6075017700
60750177002033.00,60750177002,6075017700
60750177002034.00,60750177002,6075017700
60750177002035.00,60750177002,6075017700
60750177002036.00,60750177002,6075017700
60750177002037.00,60750177002,6075017700
60750177002038.00,60750177002,6075017700
60750177002039.00,60750177002,6075017700
60750177002040.00,60750177002,6075017700
60750177002041.00,60750177002,6075017700
60750177002042.00,60750177002,6075017700
60750177002043.00,60750177002,6075017700
60750177002044.00,60750177002,6075017700
60750177002045.00,60750177002,6075017700
60750177002046.00,60750177002,6075017700
60750177002047.00,60750177002,6075017700
60750178011000.00,60750178011,6075017801
60750178011001.00,60750178011,6075017801
60750178011002.00,60750178011,6075017801
60750178011003.00,60750178011,6075017801
60750178012000.00,60750178012,6075017801
60750178012001.00,60750178012,6075017801
60750178012002.00,60750178012,6075017801
60750178012003.00,60750178012,6075017801
60750178012004.00,60750178012,6075017801
60750178012005.00,60750178012,6075017801
60750178012006.00,60750178012,6075017801
60750178021000.00,60750178021,6075017802
60750178021001.00,60750178021,6075017802
60750178021002.00,60750178021,6075017802
60750178021003.00,60750178021,6075017802
60750178021004.00,60750178021,6075017802
60750178021005.00,60750178021,6075017802
60750178021006.00,60750178021,6075017802
60750178021007.00,60750178021,6075017802
60750178021008.00,60750178021,6075017802
60750178021009.00,60750178021,6075017802
60750178021010.00,60750178021,6075017802
60750178021011.00,60750178021,6075017802
60750178021012.00,60750178021,6075017802
60750178021013.00,60750178021,6075017802
60750178021014.00,60750178021,6075017802
60750178021015.00,60750178021,6075017802
60750178021016.00,60750178021,6075017802
60750178021017.00,60750178021,6075017802
60750178021018.00,60750178021,6075017802
60750178021019.00,60750178021,6075017802
60750178021020.00,60750178021,6075017802
60750178021021.00,60750178021,6075017802
60750178021022.00,60750178021,6075017802
60750178022000.00,60750178022,6075017802
60750178022001.00,60750178022,6075017802
60750178022002.00,60750178022,6075017802
60750178022003.00,60750178022,6075017802
60750178022004.00,60750178022,6075017802
60750178022005.00,60750178022,6075017802
60750178022006.00,60750178022,6075017802
60750178022007.00,60750178022,6075017802
60750178022008.00,60750178022,6075017802
60750178022009.00,60750178022,6075017802
60750178022010.00,60750178022,6075017802
60750178022011.00,60750178022,6075017802
60750178022012.00,60750178022,6075017802
60750179021001.00,60750179021,6075017902
60750179021004.00,60750231031,6075017902
60750179021005.00,60750231031,6075017902
60750179021006.00,60750179021,6075017902
60750179021008.00,60750179021,6075017902
60750179021010.00,60750179021,6075017902
60750179021011.00,60750179021,6075017902
60750179021012.00,60750179021,6075017902
60750179021013.00,60750179021,6075017902
60750179021014.00,60750179021,6075017902
60750179021015.00,60750179021,6075017902
60750179021016.00,60750179021,6075017902
60750179021017.00,60750179021,6075017902
60750179021018.00,60750179021,6075017902
60750179021019.00,60750179021,6075017902
60750179021020.00,60750179021,6075017902
60750179021021.00,60750179021,6075017902
60750179021022.00,60750179021,6075017902
60750179021023.00,60750179021,6075017902
60750179021024.00,60750179021,6075017902
60750179021025.00,60750179021,6075017902
60750179021026.00,60750179021,6075017902
60750179021027.00,60750179021,6075017902
60750179021028.00,60750179021,6075017902
60750179021029.00,60750179021,6075017902
60750179021030.00,60750179021,6075017902
60750179021031.00,60750179021,6075017902
60750179021032.00,60750179021,6075017902
60750179021033.00,60750179021,6075017902
60750179021034.00,60750179021,6075017902
60750179021035.00,60750179021,6075017902
60750179021036.00,60750179021,6075017902
60750179021037.00,60750179021,6075017902
60750179021038.00,60750179021,6075017902
60750179021039.00,60750179021,6075017902
60750179021040.00,60750179021,6075017902
60750179021041.00,60750179021,6075017902
60750179021042.00,60750179021,6075017902
60750179021043.00,60750179021,6075017902
60750179021044.00,60750179021,6075017902
60750179021045.00,60750179021,6075017902
60750179021046.00,60750179021,6075017902
60750179021047.00,60750179021,6075017902
60750179021048.00,60750179021,6075017902
60750179021049.00,60750179021,6075017902
60750179021050.00,60750179021,6075017902
60750179021051.00,60750179021,6075017902
60750179021052.00,60750179021,6075017902
60750179021053.00,60750179021,6075017902
60750179021054.00,60750179021,6075017902
60750179021055.00,60750179021,6075017902
60750179021056.00,60750179021,6075017902
60750179021057.00,60750179021,6075017902
60750179021058.00,60750179021,6075017902
60750179021059.00,60750179021,6075017902
60750179021060.00,60750179021,6075017902
60750179021061.00,60750179021,6075017902
60750179021062.00,60750179021,6075017902
60750179021063.00,60750179021,6075017902
60750179021064.00,60759806001,6075017902
60750179021065.00,60759806001,6075017902
60750179021066.00,60750231031,6075017902
60750179021067.00,60750231031,6075017902
60750179021068.00,60759806001,6075017902
60750179021069.00,60759806001,6075017902
60750179021070.00,60759806001,6075017902
60750179021071.00,60759806001,6075017902
60750179021072.00,60759806001,6075017902
60750179021073.00,60759806001,6075017902
60750179021074.00,60759806001,6075017902
60750179021075.00,60759806001,6075017902
60750179021076.00,60759806001,6075017902
60750179021077.00,60759806001,6075017902
60750179021078.00,60759806001,6075017902
60750179021079.00,60750179021,6075017902
60750179021080.00,60750231031,6075017902
60750180001000.00,60750180001,6075018000
60750180001001.00,60750180001,6075018000
60750180001002.00,60750180001,6075018000
60750180001003.00,60750180001,6075018000
60750180001004.00,60750180001,6075018000
60750180001005.00,60750180001,6075018000
60750180001006.00,60750180001,6075018000
60750180001007.00,60750180001,6075018000
60750180001008.00,60750180001,6075018000
60750180001009.00,60750180001,6075018000
60750180001010.00,60750180001,6075018000
60750180001011.00,60750180001,6075018000
60750180001012.00,60750180001,6075018000
60750180001013.00,60750180001,6075018000
60750180001014.00,60750180001,6075018000
60750180001015.00,60750180001,6075018000
60750180001016.00,60750180001,6075018000
60750180001017.00,60750180001,6075018000
60750180001018.00,60750180001,6075018000
60750180001019.00,60750180001,6075018000
60750180001020.00,60750180001,6075018000
60750180001021.00,60750180001,6075018000
60750180001022.00,60750180001,6075018000
60750180001023.00,60750180001,6075018000
60750180001024.00,60750180001,6075018000
60750180001025.00,60750180001,6075018000
60750180001026.00,60750180001,6075018000
60750180001027.00,60750180001,6075018000
60750180001028.00,60750180001,6075018000
60750180001029.00,60750180001,6075018000
60750180001030.00,60750180001,6075018000
60750180001031.00,60750180001,6075018000
60750180001032.00,60750180001,6075018000
60750180001033.00,60750180001,6075018000
60750180002000.00,60750180002,6075018000
60750180002001.00,60750180002,6075018000
60750180002002.00,60750180002,6075018000
60750180002003.00,60750180002,6075018000
60750180002004.00,60750180002,6075018000
60750180002005.00,60750180002,6075018000
60750180002006.00,60750180002,6075018000
60750180002007.00,60750180002,6075018000
60750180002008.00,60750180002,6075018000
60750180002009.00,60750180002,6075018000
60750180002010.00,60750180002,6075018000
60750180002011.00,60750180002,6075018000
60750180002012.00,60750180002,6075018000
60750180002013.00,60750180002,6075018000
60750180002014.00,60750180002,6075018000
60750180002015.00,60750180002,6075018000
60750180002016.00,60750180002,6075018000
60750180002017.00,60750180002,6075018000
60750180002018.00,60750180002,6075018000
60750180002019.00,60750180002,6075018000
60750180002020.00,60750180002,6075018000
60750180002021.00,60750180002,6075018000
60750180002022.00,60750180002,6075018000
60750180002023.00,60750180002,6075018000
60750180002024.00,60750180002,6075018000
60750180002025.00,60750180002,6075018000
60750180002026.00,60750180002,6075018000
60750180002027.00,60750180002,6075018000
60750180002028.00,60750180002,6075018000
60750180002029.00,60750180002,6075018000
60750180002030.00,60750180002,6075018000
60750180002031.00,60750180002,6075018000
60750180002032.00,60750180002,6075018000
60750180002033.00,60750180002,6075018000
60750180002034.00,60750180002,6075018000
60750180002035.00,60750180002,6075018000
60750180002036.00,60750180002,6075018000
60750180002037.00,60750180002,6075018000
60750180002038.00,60750180002,6075018000
60750180002039.00,60750180002,6075018000
60750180002040.00,60750180002,6075018000
60750180002041.00,60750180002,6075018000
60750180002042.00,60750180002,6075018000
60750180002043.00,60750180002,6075018000
60750201001000.00,60750201001,6075020100
60750201001001.00,60750201001,6075020100
60750201001002.00,60750201001,6075020100
60750201001003.00,60750201001,6075020100
60750201001004.00,60750201001,6075020100
60750201001005.00,60750201001,6075020100
60750201001006.00,60750201001,6075020100
60750201001007.00,60750201001,6075020100
60750201001008.00,60750201001,6075020100
60750201001009.00,60750201001,6075020100
60750201001010.00,60750201001,6075020100
60750201001011.00,60750201001,6075020100
60750201001012.00,60750201001,6075020100
60750201001013.00,60750201001,6075020100
60750201001014.00,60750201001,6075020100
60750201001015.00,60750201001,6075020100
60750201001016.00,60750201001,6075020100
60750201001017.00,60750201001,6075020100
60750201001018.00,60750201001,6075020100
60750201001019.00,60750201001,6075020100
60750201001020.00,60750201001,6075020100
60750201001021.00,60750201001,6075020100
60750201001022.00,60750201001,6075020100
60750201001023.00,60750201001,6075020100
60750201001024.00,60750201001,6075020100
60750201001025.00,60750201001,6075020100
60750201002000.00,60750201002,6075020100
60750201002001.00,60750201002,6075020100
60750201002002.00,60750201002,6075020100
60750201002003.00,60750201002,6075020100
60750201002004.00,60750201002,6075020100
60750201002005.00,60750201002,6075020100
60750201002006.00,60750201002,6075020100
60750201002007.00,60750201002,6075020100
60750201003000.00,60750201003,6075020100
60750201003001.00,60750201003,6075020100
60750201003002.00,60750201003,6075020100
60750201003003.00,60750201003,6075020100
60750201003004.00,60750201003,6075020100
60750201003005.00,60750201003,6075020100
60750201004000.00,60750201004,6075020100
60750201004001.00,60750201004,6075020100
60750201004002.00,60750201004,6075020100
60750201004003.00,60750201004,6075020100
60750201004004.00,60750201004,6075020100
60750201004005.00,60750201004,6075020100
60750201004006.00,60750201004,6075020100
60750201004007.00,60750201004,6075020100
60750202001000.00,60750202001,6075020200
60750202001001.00,60750202001,6075020200
60750202001002.00,60750202001,6075020200
60750202001003.00,60750202001,6075020200
60750202001004.00,60750202001,6075020200
60750202001005.00,60750202001,6075020200
60750202001006.00,60750202001,6075020200
60750202001007.00,60750202001,6075020200
60750202001008.00,60750202001,6075020200
60750202001009.00,60750202001,6075020200
60750202001010.00,60750202001,6075020200
60750202001011.00,60750202001,6075020200
60750202001012.00,60750202001,6075020200
60750202001013.00,60750202001,6075020200
60750202001014.00,60750202001,6075020200
60750202001015.00,60750202001,6075020200
60750202002000.00,60750202002,6075020200
60750202002001.00,60750202002,6075020200
60750202002002.00,60750202002,6075020200
60750202002003.00,60750202002,6075020200
60750202002004.00,60750202002,6075020200
60750202002005.00,60750202002,6075020200
60750202002006.00,60750202002,6075020200
60750202002007.00,60750202002,6075020200
60750202002008.00,60750202002,6075020200
60750202002009.00,60750202002,6075020200
60750202002010.00,60750202002,6075020200
60750202003000.00,60750202003,6075020200
60750202003001.00,60750202003,6075020200
60750202003002.00,60750202003,6075020200
60750202003003.00,60750202003,6075020200
60750202003004.00,60750202003,6075020200
60750202003005.00,60750202003,6075020200
60750202003006.00,60750202003,6075020200
60750202003007.00,60750202003,6075020200
60750202003008.00,60750202003,6075020200
60750203001000.00,60750203001,6075020300
60750203001001.00,60750203001,6075020300
60750203001002.00,60750203001,6075020300
60750203001003.00,60750203001,6075020300
60750203001004.00,60750203001,6075020300
60750203001005.00,60750203001,6075020300
60750203001006.00,60750203001,6075020300
60750203001007.00,60750203001,6075020300
60750203001008.00,60750203001,6075020300
60750203001009.00,60750203001,6075020300
60750203001010.00,60750203001,6075020300
60750203001011.00,60750203001,6075020300
60750203001012.00,60750203001,6075020300
60750203002000.00,60750203002,6075020300
60750203002001.00,60750203002,6075020300
60750203002002.00,60750203002,6075020300
60750203002003.00,60750203002,6075020300
60750203002004.00,60750203002,6075020300
60750203002005.00,60750203002,6075020300
60750203002006.00,60750203002,6075020300
60750203002007.00,60750203002,6075020300
60750203003000.00,60750203003,6075020300
60750203003001.00,60750203003,6075020300
60750203003002.00,60750203003,6075020300
60750203003003.00,60750203003,6075020300
60750203003004.00,60750203003,6075020300
60750203003005.00,60750203003,6075020300
60750203003006.00,60750203003,6075020300
60750203003007.00,60750203003,6075020300
60750203003008.00,60750203003,6075020300
60750204011000.00,60750204011,6075020401
60750204011001.00,60750204011,6075020401
60750204011002.00,60750204011,6075020401
60750204011003.00,60750204011,6075020401
60750204011004.00,60750204011,6075020401
60750204011005.00,60750204011,6075020401
60750204011006.00,60750204011,6075020401
60750204011007.00,60750204011,6075020401
60750204011008.00,60750204011,6075020401
60750204011009.00,60750204011,6075020401
60750204011010.00,60750204011,6075020401
60750204011011.00,60750204011,6075020401
60750204011012.00,60750204011,6075020401
60750204011013.00,60750204011,6075020401
60750204011014.00,60750204011,6075020401
60750204011015.00,60750204011,6075020401
60750204012000.00,60750204012,6075020401
60750204012001.00,60750204012,6075020401
60750204012002.00,60750204012,6075020401
60750204012003.00,60750204012,6075020401
60750204012004.00,60750204012,6075020401
60750204012005.00,60750204012,6075020401
60750204012006.00,60750204012,6075020401
60750204012007.00,60750204012,6075020401
60750204012008.00,60750204012,6075020401
60750204012009.00,60750204012,6075020401
60750204013000.00,60750204013,6075020401
60750204013001.00,60750204013,6075020401
60750204013002.00,60750204013,6075020401
60750204013003.00,60750204013,6075020401
60750204013004.00,60750204013,6075020401
60750204013005.00,60750204013,6075020401
60750204013006.00,60750204013,6075020401
60750204013007.00,60750204013,6075020401
60750204013008.00,60750204013,6075020401
60750204013009.00,60750204013,6075020401
60750204013010.00,60750204013,6075020401
60750204013011.00,60750204013,6075020401
60750204013012.00,60750204013,6075020401
60750204013013.00,60750204013,6075020401
60750204013014.00,60750204013,6075020401
60750204013015.00,60750204013,6075020401
60750204013016.00,60750204013,6075020401
60750204013017.00,60750204013,6075020401
60750204021000.00,60750204021,6075020402
60750204021001.00,60750204021,6075020402
60750204021002.00,60750204021,6075020402
60750204021003.00,60750204021,6075020402
60750204021004.00,60750204021,6075020402
60750204021005.00,60750204021,6075020402
60750204021006.00,60750204021,6075020402
